City,District,Date,Time,Temperature,Humidity,Precipitation,WindSpeed,Conditions,Icon,Exact Location
Ho Chi Minh City,Huyen Binh Chanh,2024-08-17,17:00:00,32.0,62.7,0.7,5.4,"Rain, Partially cloudy",rain,"Huyện Bình Chánh, Việt Nam"
Ho Chi Minh City,Huyen Binh Chanh,2024-08-17,18:00:00,27.0,88.83,0.3,11.2,"Rain, Partially cloudy",rain,"Huyện Bình Chánh, Việt Nam"
Ho Chi Minh City,Huyen Binh Chanh,2024-08-17,19:00:00,26.0,88.75,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Bình Chánh, Việt Nam"
Ho Chi Minh City,Huyen Binh Chanh,2024-08-17,20:00:00,26.0,94.23,0.0,7.6,Overcast,cloudy,"Huyện Bình Chánh, Việt Nam"
Ho Chi Minh City,Huyen Binh Chanh,2024-08-17,21:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Bình Chánh, Việt Nam"
Ho Chi Minh City,Huyen Binh Chanh,2024-08-17,22:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Bình Chánh, Việt Nam"
Ho Chi Minh City,Huyen Binh Chanh,2024-08-17,23:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Bình Chánh, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,00:00:00,29.0,74.46,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,01:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,02:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,03:00:00,27.0,88.83,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,04:00:00,28.0,78.91,0.0,3.6,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,05:00:00,28.0,83.78,0.0,13.0,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,06:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-day,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,07:00:00,28.0,83.78,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,08:00:00,30.0,74.62,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,09:00:00,31.0,70.47,0.0,14.8,Partially cloudy,partly-cloudy-day,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,10:00:00,32.0,66.57,0.2,13.0,"Rain, Partially cloudy",rain,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,11:00:00,33.0,62.92,0.6,11.2,"Rain, Partially cloudy",rain,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,12:00:00,34.0,56.03,0.1,9.4,"Rain, Partially cloudy",rain,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,13:00:00,34.0,56.03,0.0,9.4,Partially cloudy,partly-cloudy-day,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,14:00:00,34.0,52.75,0.0,5.4,Partially cloudy,partly-cloudy-day,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,15:00:00,32.0,70.65,0.2,20.5,"Rain, Overcast",rain,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,16:00:00,31.0,66.37,0.7,11.2,"Rain, Partially cloudy",rain,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,17:00:00,32.0,62.7,0.9,5.4,"Rain, Partially cloudy",rain,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,18:00:00,27.0,88.83,0.1,11.2,"Rain, Partially cloudy",rain,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,19:00:00,26.0,88.75,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,20:00:00,26.0,94.23,0.0,7.6,Overcast,cloudy,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,21:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,22:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Hoc Mon,2024-08-17,23:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Hóc Môn, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,00:00:00,29.0,74.46,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,01:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,02:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,03:00:00,27.0,88.83,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,04:00:00,28.0,78.91,0.0,3.6,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,05:00:00,28.0,83.78,0.0,13.0,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,06:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-day,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,07:00:00,28.0,83.78,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,08:00:00,30.0,74.62,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,09:00:00,31.0,70.47,0.1,14.8,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,10:00:00,32.0,66.57,0.0,13.0,Partially cloudy,partly-cloudy-day,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,11:00:00,33.0,62.92,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,12:00:00,34.0,56.03,0.0,9.4,Partially cloudy,partly-cloudy-day,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,13:00:00,34.0,56.03,0.1,9.4,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,14:00:00,34.0,52.75,0.3,5.4,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,15:00:00,32.0,70.65,0.7,20.5,"Rain, Overcast",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,16:00:00,31.0,66.37,0.3,11.2,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,17:00:00,32.0,62.7,0.2,5.4,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,18:00:00,27.0,88.83,0.6,11.2,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,19:00:00,26.0,88.75,0.4,5.4,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,20:00:00,26.0,94.23,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,21:00:00,27.0,88.83,1.2,5.4,"Rain, Partially cloudy",rain,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,22:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Can Gio,2024-08-17,23:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Cần Giờ, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,00:00:00,29.0,74.46,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,01:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,02:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,03:00:00,27.0,88.83,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,04:00:00,28.0,78.91,0.0,3.6,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,05:00:00,28.0,83.78,0.0,13.0,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,06:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-day,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,07:00:00,28.0,83.78,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,08:00:00,30.0,74.62,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,09:00:00,31.0,70.47,0.0,14.8,Partially cloudy,partly-cloudy-day,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,10:00:00,32.0,66.57,0.2,13.0,"Rain, Partially cloudy",rain,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,11:00:00,33.0,62.92,0.6,11.2,"Rain, Partially cloudy",rain,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,12:00:00,34.0,56.03,0.1,9.4,"Rain, Partially cloudy",rain,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,13:00:00,34.0,56.03,0.0,9.4,Partially cloudy,partly-cloudy-day,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,14:00:00,34.0,52.75,0.0,5.4,Partially cloudy,partly-cloudy-day,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,15:00:00,32.0,70.65,0.2,20.5,"Rain, Overcast",rain,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,16:00:00,31.0,66.37,0.7,11.2,"Rain, Partially cloudy",rain,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,17:00:00,32.0,62.7,0.9,5.4,"Rain, Partially cloudy",rain,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,18:00:00,27.0,88.83,0.1,11.2,"Rain, Partially cloudy",rain,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,19:00:00,26.0,88.75,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,20:00:00,26.0,94.23,0.0,7.6,Overcast,cloudy,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,21:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,22:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Cu Chi,2024-08-17,23:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Củ Chi, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,00:00:00,29.0,74.46,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,01:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,02:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,03:00:00,27.0,88.83,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,04:00:00,28.0,78.91,0.0,3.6,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,05:00:00,28.0,83.78,0.0,13.0,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,06:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-day,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,07:00:00,28.0,83.78,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,08:00:00,30.0,74.62,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,09:00:00,31.0,70.47,0.0,14.8,Partially cloudy,partly-cloudy-day,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,10:00:00,32.0,66.57,0.0,13.0,Partially cloudy,partly-cloudy-day,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,11:00:00,33.0,62.92,0.0,11.2,Partially cloudy,partly-cloudy-day,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,12:00:00,34.0,56.03,0.0,9.4,Partially cloudy,partly-cloudy-day,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,13:00:00,34.0,56.03,0.1,9.4,"Rain, Partially cloudy",rain,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,14:00:00,34.0,52.75,0.3,5.4,"Rain, Partially cloudy",rain,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,15:00:00,32.0,70.65,0.6,20.5,"Rain, Overcast",rain,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,16:00:00,31.0,66.37,1.2,11.2,"Rain, Partially cloudy",rain,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,17:00:00,32.0,62.7,1.4,5.4,"Rain, Partially cloudy",rain,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,18:00:00,27.0,88.83,0.5,11.2,"Rain, Partially cloudy",rain,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,19:00:00,26.0,88.75,0.1,5.4,"Rain, Partially cloudy",rain,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,20:00:00,26.0,94.23,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,21:00:00,27.0,88.83,0.0,5.4,Overcast,cloudy,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,22:00:00,28.0,83.78,0.0,7.6,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Ho Chi Minh City,Huyen Nha Be,2024-08-17,23:00:00,27.0,88.83,0.0,5.4,Partially cloudy,partly-cloudy-night,"Huyện Nhà Bè, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,09:00:00,29.0,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,10:00:00,30.0,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,11:00:00,32.0,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,12:00:00,32.0,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,18:00:00,32.0,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,20:00:00,29.0,83.89,0.0,7.6,Overcast,cloudy,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,21:00:00,28.0,88.91,0.9,7.6,"Rain, Overcast",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,22:00:00,28.0,94.31,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Hoan Kiem,2024-08-17,23:00:00,29.0,88.99,0.0,9.4,Partially cloudy,partly-cloudy-night,"Quận Hoàn Kiếm, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,07:00:00,28.0,88.91,1.0,5.4,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,08:00:00,29.0,83.89,0.0,11.2,Partially cloudy,partly-cloudy-day,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,09:00:00,29.0,83.89,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,10:00:00,30.0,84.0,0.0,3.6,Partially cloudy,partly-cloudy-day,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,11:00:00,32.0,74.94,0.3,3.6,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,12:00:00,32.0,74.94,1.5,7.6,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,13:00:00,33.0,75.1,0.5,7.6,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,14:00:00,33.0,70.83,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,15:00:00,30.0,79.19,0.0,14.8,Partially cloudy,partly-cloudy-day,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,16:00:00,33.0,66.77,0.0,7.6,Partially cloudy,partly-cloudy-day,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,17:00:00,33.0,66.77,0.1,7.6,"Rain, Overcast",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,18:00:00,32.0,74.94,0.2,9.4,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,19:00:00,30.0,79.19,0.0,16.6,Partially cloudy,partly-cloudy-night,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,20:00:00,29.0,83.89,0.0,7.6,Overcast,cloudy,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,21:00:00,28.0,88.91,0.9,7.6,"Rain, Overcast",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,22:00:00,28.0,94.31,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Dong Da,2024-08-17,23:00:00,29.0,88.99,0.0,9.4,Partially cloudy,partly-cloudy-night,"Quận Đống Đa, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,00:00:00,28.0,83.78,0.2,7.6,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,01:00:00,28.0,83.78,0.0,3.6,Clear,clear-night,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,02:00:00,28.0,83.78,0.0,9.4,Clear,clear-night,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,03:00:00,27.0,88.83,0.3,5.4,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,04:00:00,27.0,88.83,1.2,3.6,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,05:00:00,28.0,83.78,1.2,7.6,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
Hanoi,Quan Ba Dinh,2024-08-17,06:00:00,28.0,88.91,1.6,1.8,"Rain, Partially cloudy",rain,"Quận Ba Đình, Hà Nội, Việt Nam"
